run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00041,2026-09-16T12:43:41.870Z,2026-09-16T12:43:42.905Z,ueTun0,8.8.8.8,,1.0
R00041,2026-09-16T12:43:43.906Z,2026-09-16T12:43:44.935Z,ueTun0,8.8.8.8,,1.0
