run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00032,2026-09-16T12:42:05.090Z,2026-09-16T12:42:06.106Z,ueTun0,8.8.8.8,,1.0
R00032,2026-09-16T12:42:06.314Z,2026-09-16T12:42:07.333Z,ueTun0,8.8.8.8,,1.0
R00032,2026-09-16T12:42:07.534Z,2026-09-16T12:42:08.552Z,ueTun0,8.8.8.8,,1.0
R00032,2026-09-16T12:42:08.759Z,2026-09-16T12:42:09.791Z,ueTun0,8.8.8.8,,1.0
