run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00050,2026-09-16T12:45:12.742Z,2026-09-16T12:45:13.754Z,ueTun0,8.8.8.8,,1.0
R00050,2026-09-16T12:45:14.755Z,2026-09-16T12:45:15.761Z,ueTun0,8.8.8.8,,1.0
