run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00050,2026-09-16T12:13:32.245Z,2026-09-16T12:13:33.255Z,ueTun0,8.8.8.8,,1.0
R00050,2026-09-16T12:13:35.256Z,2026-09-16T12:13:36.286Z,ueTun0,8.8.8.8,,1.0
