run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00003,2026-09-16T12:36:47.703Z,2026-09-16T12:36:48.723Z,ueTun0,8.8.8.8,,1.0
R00003,2026-09-16T12:36:49.732Z,2026-09-16T12:36:50.742Z,ueTun0,8.8.8.8,,1.0
