run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00028,2026-09-16T12:41:22.388Z,2026-09-16T12:41:23.478Z,ueTun0,8.8.8.8,,1.0
R00028,2026-09-16T12:41:24.478Z,2026-09-16T12:41:25.553Z,ueTun0,8.8.8.8,,1.0
