run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00064,2026-09-16T12:15:47.090Z,2026-09-16T12:15:48.102Z,ueTun0,8.8.8.8,,1.0
R00064,2026-09-16T12:15:50.104Z,2026-09-16T12:15:51.117Z,ueTun0,8.8.8.8,,1.0
