run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00092,2026-09-16T12:20:13.285Z,2026-09-16T12:20:14.313Z,ueTun0,8.8.8.8,,1.0
R00092,2026-09-16T12:20:16.314Z,2026-09-16T12:20:17.330Z,ueTun0,8.8.8.8,,1.0
