run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00087,2026-09-16T12:19:25.864Z,2026-09-16T12:19:26.874Z,ueTun0,8.8.8.8,,1.0
R00087,2026-09-16T12:19:28.892Z,2026-09-16T12:19:29.916Z,ueTun0,8.8.8.8,,1.0
