run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00046,2026-09-16T12:44:34.248Z,2026-09-16T12:44:35.259Z,ueTun0,8.8.8.8,,1.0
R00046,2026-09-16T12:44:36.265Z,2026-09-16T12:44:37.340Z,ueTun0,8.8.8.8,,1.0
