run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00058,2026-09-16T12:46:35.345Z,2026-09-16T12:46:36.363Z,ueTun0,8.8.8.8,,1.0
R00058,2026-09-16T12:46:36.572Z,2026-09-16T12:46:37.585Z,ueTun0,8.8.8.8,,1.0
R00058,2026-09-16T12:46:37.795Z,2026-09-16T12:46:38.829Z,ueTun0,8.8.8.8,,1.0
R00058,2026-09-16T12:46:39.030Z,2026-09-16T12:46:40.035Z,ueTun0,8.8.8.8,,1.0
