run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00015,2026-09-16T12:07:55.478Z,2026-09-16T12:07:56.487Z,ueTun0,8.8.8.8,,1.0
R00015,2026-09-16T12:07:58.488Z,2026-09-16T12:07:59.503Z,ueTun0,8.8.8.8,,1.0
