run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00021,2026-09-16T12:40:05.183Z,2026-09-16T12:40:06.231Z,ueTun0,8.8.8.8,,1.0
R00021,2026-09-16T12:40:07.239Z,2026-09-16T12:40:08.411Z,ueTun0,8.8.8.8,,1.0
