run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00010,2026-09-16T12:38:05.840Z,2026-09-16T12:38:06.893Z,ueTun0,8.8.8.8,,1.0
R00010,2026-09-16T12:38:07.899Z,2026-09-16T12:38:08.938Z,ueTun0,8.8.8.8,,1.0
