run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00004,2026-09-16T12:36:57.797Z,2026-09-16T12:36:58.835Z,ueTun0,8.8.8.8,,1.0
R00004,2026-09-16T12:36:59.840Z,2026-09-16T12:37:00.846Z,ueTun0,8.8.8.8,,1.0
