run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00076,2026-09-16T12:17:41.530Z,2026-09-16T12:17:42.541Z,ueTun0,8.8.8.8,,1.0
R00076,2026-09-16T12:17:44.544Z,2026-09-16T12:17:45.561Z,ueTun0,8.8.8.8,,1.0
