run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00011,2026-09-16T12:38:18.636Z,2026-09-16T12:38:19.660Z,ueTun0,8.8.8.8,,1.0
R00011,2026-09-16T12:38:19.867Z,2026-09-16T12:38:20.921Z,ueTun0,8.8.8.8,,1.0
R00011,2026-09-16T12:38:21.122Z,2026-09-16T12:38:22.142Z,ueTun0,8.8.8.8,,1.0
R00011,2026-09-16T12:38:22.374Z,2026-09-16T12:38:23.451Z,ueTun0,8.8.8.8,,1.0
