run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00001,2026-09-16T12:36:26.449Z,2026-09-16T12:36:27.525Z,ueTun0,8.8.8.8,,1.0
R00001,2026-09-16T12:36:28.540Z,2026-09-16T12:36:29.589Z,ueTun0,8.8.8.8,,1.0
