run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00026,2026-09-16T12:40:57.891Z,2026-09-16T12:40:58.903Z,ueTun0,8.8.8.8,,1.0
R00026,2026-09-16T12:41:00.484Z,2026-09-16T12:41:01.883Z,ueTun0,8.8.8.8,,1.0
