run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00115,2026-09-16T12:23:52.817Z,2026-09-16T12:23:53.848Z,ueTun0,8.8.8.8,,1.0
R00115,2026-09-16T12:23:55.849Z,2026-09-16T12:23:56.858Z,ueTun0,8.8.8.8,,1.0
