run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00068,2026-09-16T12:16:25.303Z,2026-09-16T12:16:26.321Z,ueTun0,8.8.8.8,,1.0
R00068,2026-09-16T12:16:28.322Z,2026-09-16T12:16:29.333Z,ueTun0,8.8.8.8,,1.0
