run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00032,2026-09-16T12:10:36.806Z,2026-09-16T12:10:37.847Z,ueTun0,8.8.8.8,,1.0
R00032,2026-09-16T12:10:39.847Z,2026-09-16T12:10:40.852Z,ueTun0,8.8.8.8,,1.0
