run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00072,2026-09-16T12:17:03.604Z,2026-09-16T12:17:04.625Z,ueTun0,8.8.8.8,,1.0
R00072,2026-09-16T12:17:06.625Z,2026-09-16T12:17:07.638Z,ueTun0,8.8.8.8,,1.0
