run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00059,2026-09-16T12:46:45.703Z,2026-09-16T12:46:46.724Z,ueTun0,8.8.8.8,,1.0
R00059,2026-09-16T12:46:46.925Z,2026-09-16T12:46:47.932Z,ueTun0,8.8.8.8,,1.0
R00059,2026-09-16T12:46:48.132Z,2026-09-16T12:46:49.138Z,ueTun0,8.8.8.8,,1.0
R00059,2026-09-16T12:46:49.338Z,2026-09-16T12:46:50.353Z,ueTun0,8.8.8.8,,1.0
