run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00007,2026-09-16T12:37:33.019Z,2026-09-16T12:37:34.029Z,ueTun0,8.8.8.8,,1.0
R00007,2026-09-16T12:37:35.032Z,2026-09-16T12:37:36.076Z,ueTun0,8.8.8.8,,1.0
