run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00118,2026-09-16T12:24:21.305Z,2026-09-16T12:24:22.324Z,ueTun0,8.8.8.8,,1.0
R00118,2026-09-16T12:24:24.324Z,2026-09-16T12:24:25.331Z,ueTun0,8.8.8.8,,1.0
