run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00083,2026-09-16T12:18:48.035Z,2026-09-16T12:18:49.047Z,ueTun0,8.8.8.8,,1.0
R00083,2026-09-16T12:18:51.047Z,2026-09-16T12:18:52.065Z,ueTun0,8.8.8.8,,1.0
