run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00011,2026-09-16T12:07:16.588Z,2026-09-16T12:07:17.643Z,ueTun0,8.8.8.8,,1.0
R00011,2026-09-16T12:07:19.648Z,2026-09-16T12:07:20.657Z,ueTun0,8.8.8.8,,1.0
