run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00014,2026-09-16T12:07:46.026Z,2026-09-16T12:07:47.053Z,ueTun0,8.8.8.8,,1.0
R00014,2026-09-16T12:07:49.056Z,2026-09-16T12:07:50.066Z,ueTun0,8.8.8.8,,1.0
