run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00061,2026-09-16T12:15:18.196Z,2026-09-16T12:15:19.213Z,ueTun0,8.8.8.8,,1.0
R00061,2026-09-16T12:15:21.213Z,2026-09-16T12:15:22.219Z,ueTun0,8.8.8.8,,1.0
