run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00005,2026-09-16T12:37:09.772Z,2026-09-16T12:37:10.818Z,ueTun0,8.8.8.8,,1.0
R00005,2026-09-16T12:37:11.818Z,2026-09-16T12:37:12.829Z,ueTun0,8.8.8.8,,1.0
