run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00028,2026-09-16T12:09:58.849Z,2026-09-16T12:09:59.859Z,ueTun0,8.8.8.8,,1.0
R00028,2026-09-16T12:10:01.859Z,2026-09-16T12:10:02.865Z,ueTun0,8.8.8.8,,1.0
