run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00056,2026-09-16T12:14:30.926Z,2026-09-16T12:14:31.943Z,ueTun0,8.8.8.8,,1.0
R00056,2026-09-16T12:14:33.944Z,2026-09-16T12:14:34.948Z,ueTun0,8.8.8.8,,1.0
