run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00020,2026-09-16T12:39:55.518Z,2026-09-16T12:39:56.541Z,ueTun0,8.8.8.8,,1.0
R00020,2026-09-16T12:39:56.764Z,2026-09-16T12:39:57.798Z,ueTun0,8.8.8.8,,1.0
R00020,2026-09-16T12:39:58.036Z,2026-09-16T12:39:59.177Z,ueTun0,8.8.8.8,,1.0
R00020,2026-09-16T12:39:59.399Z,2026-09-16T12:40:00.449Z,ueTun0,8.8.8.8,,1.0
