run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00078,2026-09-16T12:50:00.476Z,2026-09-16T12:50:01.488Z,ueTun0,8.8.8.8,,1.0
R00078,2026-09-16T12:50:01.688Z,2026-09-16T12:50:02.693Z,ueTun0,8.8.8.8,,1.0
R00078,2026-09-16T12:50:02.894Z,2026-09-16T12:50:03.899Z,ueTun0,8.8.8.8,,1.0
R00078,2026-09-16T12:50:04.099Z,2026-09-16T12:50:05.104Z,ueTun0,8.8.8.8,,1.0
