run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00054,2026-09-16T12:45:53.162Z,2026-09-16T12:45:54.174Z,ueTun0,8.8.8.8,,1.0
R00054,2026-09-16T12:45:54.391Z,2026-09-16T12:45:55.428Z,ueTun0,8.8.8.8,,1.0
R00054,2026-09-16T12:45:55.630Z,2026-09-16T12:45:56.634Z,ueTun0,8.8.8.8,,1.0
R00054,2026-09-16T12:45:56.835Z,2026-09-16T12:45:57.859Z,ueTun0,8.8.8.8,,1.0
