run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00079,2026-09-16T12:50:11.061Z,2026-09-16T12:50:12.072Z,ueTun0,8.8.8.8,,1.0
R00079,2026-09-16T12:50:12.282Z,2026-09-16T12:50:13.295Z,ueTun0,8.8.8.8,,1.0
R00079,2026-09-16T12:50:13.495Z,2026-09-16T12:50:14.501Z,ueTun0,8.8.8.8,,1.0
R00079,2026-09-16T12:50:14.701Z,2026-09-16T12:50:15.716Z,ueTun0,8.8.8.8,,1.0
