run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00069,2026-09-16T12:48:27.829Z,2026-09-16T12:48:28.839Z,ueTun0,8.8.8.8,,1.0
R00069,2026-09-16T12:48:29.840Z,2026-09-16T12:48:30.844Z,ueTun0,8.8.8.8,,1.0
