run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00116,2026-09-16T12:24:02.325Z,2026-09-16T12:24:03.337Z,ueTun0,8.8.8.8,,1.0
R00116,2026-09-16T12:24:05.337Z,2026-09-16T12:24:06.342Z,ueTun0,8.8.8.8,,1.0
