run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00037,2026-09-16T12:11:26.914Z,2026-09-16T12:11:27.935Z,ueTun0,8.8.8.8,,1.0
R00037,2026-09-16T12:11:29.936Z,2026-09-16T12:11:30.955Z,ueTun0,8.8.8.8,,1.0
