run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00024,2026-09-16T12:09:20.300Z,2026-09-16T12:09:21.305Z,ueTun0,8.8.8.8,,1.0
R00024,2026-09-16T12:09:23.306Z,2026-09-16T12:09:24.311Z,ueTun0,8.8.8.8,,1.0
