run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00009,2026-09-16T11:56:32.831Z,2026-09-16T11:56:33.858Z,ueTun0,8.8.8.8,,1.0
R00009,2026-09-16T11:56:35.862Z,2026-09-16T11:56:36.898Z,ueTun0,8.8.8.8,,1.0
