run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00029,2026-09-16T12:41:32.829Z,2026-09-16T12:41:33.860Z,ueTun0,8.8.8.8,,1.0
R00029,2026-09-16T12:41:34.862Z,2026-09-16T12:41:35.882Z,ueTun0,8.8.8.8,,1.0
