run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00029,2026-09-16T12:10:08.555Z,2026-09-16T12:10:09.572Z,ueTun0,8.8.8.8,,1.0
R00029,2026-09-16T12:10:11.573Z,2026-09-16T12:10:12.579Z,ueTun0,8.8.8.8,,1.0
