run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00016,2026-09-16T12:08:05.045Z,2026-09-16T12:08:06.073Z,ueTun0,8.8.8.8,,1.0
R00016,2026-09-16T12:08:08.073Z,2026-09-16T12:08:09.078Z,ueTun0,8.8.8.8,,1.0
