run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00031,2026-09-16T12:41:54.599Z,2026-09-16T12:41:55.686Z,ueTun0,8.8.8.8,,1.0
R00031,2026-09-16T12:41:55.887Z,2026-09-16T12:41:56.908Z,ueTun0,8.8.8.8,,1.0
R00031,2026-09-16T12:41:57.120Z,2026-09-16T12:41:58.180Z,ueTun0,8.8.8.8,,1.0
R00031,2026-09-16T12:41:58.381Z,2026-09-16T12:41:59.388Z,ueTun0,8.8.8.8,,1.0
