run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00107,2026-09-16T12:22:36.826Z,2026-09-16T12:22:37.838Z,ueTun0,8.8.8.8,,1.0
R00107,2026-09-16T12:22:39.847Z,2026-09-16T12:22:40.899Z,ueTun0,8.8.8.8,,1.0
