run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00047,2026-09-16T12:44:44.155Z,2026-09-16T12:44:45.168Z,ueTun0,8.8.8.8,,1.0
R00047,2026-09-16T12:44:46.170Z,2026-09-16T12:44:47.213Z,ueTun0,8.8.8.8,,1.0
