run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00067,2026-09-16T12:48:08.959Z,2026-09-16T12:48:09.972Z,ueTun0,8.8.8.8,,1.0
R00067,2026-09-16T12:48:10.973Z,2026-09-16T12:48:11.979Z,ueTun0,8.8.8.8,,1.0
