run_id,event_time,collection_time,interface,target,rtt_ms,packet_loss
R00041,2026-09-16T12:12:05.370Z,2026-09-16T12:12:06.384Z,ueTun0,8.8.8.8,,1.0
R00041,2026-09-16T12:12:08.392Z,2026-09-16T12:12:09.416Z,ueTun0,8.8.8.8,,1.0
